date,upro_equity_rebased_usd,futures_equity_rebased_usd,upro_simple_ret,futures_simple_ret,log_ret_diff_fut_minus_upro
2019-07-02,11279485.925590,15752169.235758,0.00842952,0.00874191,0.00030973
2019-07-03,11535984.373493,16109055.505492,0.02274026,0.02265633,-0.00008207
2019-07-05,11488305.702799,16026897.115046,-0.00413304,-0.00510014,-0.00097158
2019-07-08,11312572.472271,15803949.211336,-0.01529671,-0.01391086,0.00140639
2019-07-09,11351459.046082,15862576.082105,0.00343747,0.00370963,0.00027120
2019-07-10,11506628.660396,16073606.043314,0.01366957,0.01330364,-0.00036107
2019-07-11,11572604.764871,16181247.104424,0.00573375,0.00669676,0.00095706
2019-07-12,11739913.850579,16406385.731474,0.01445734,0.01391355,-0.00053618
2019-07-15,11745372.494627,16417363.770827,0.00046496,0.00066913,0.00020405
2019-07-16,11627039.847366,16252814.044501,-0.01007483,-0.01002291,0.00005245
2019-07-17,11387996.766034,15936570.287525,-0.02055924,-0.01945778,0.00112394
2019-07-18,11509620.311216,16110028.926957,0.01067998,0.01088431,0.00020216
2019-07-19,11321379.709096,15813078.198851,-0.01635507,-0.01843266,-0.00211437
2019-07-22,11400124.694972,15951549.193867,0.00695542,0.00875674,0.00178728
2019-07-23,11631914.215034,16282880.626456,0.02033219,0.02077111,0.00043008
2019-07-24,11789469.825855,16511396.016335,0.01354511,0.01403409,0.00048232
2019-07-25,11613528.328118,16256022.783199,-0.01492361,-0.01546648,-0.00055125
2019-07-26,11859288.315893,16615394.247936,0.02116153,0.02210697,0.00092543
2019-07-29,11791813.461102,16538236.338309,-0.00568962,-0.00464376,0.00105129
2019-07-30,11702827.674640,16413030.502919,-0.00754640,-0.00757069,-0.00002447
2019-07-31,11301466.634581,15882806.060110,-0.03429607,-0.03230509,0.00205957
2019-08-01,11014087.707332,15450390.790606,-0.02542846,-0.02722537,-0.00184549
2019-08-02,10769512.071959,15110620.323739,-0.02220571,-0.02199106,0.00021950
2019-08-05,9813599.854984,13754572.921741,-0.08876096,-0.08974135,-0.00107646
2019-08-06,10190260.909561,14313701.170198,0.03838154,0.04065035,0.00218257
2019-08-07,10208512.504288,14346764.257891,0.00179108,0.00230989,0.00051775
2019-08-08,10803514.496563,15143978.622401,0.05828489,0.05556754,-0.00257099
2019-08-09,10574618.422401,14850630.552992,-0.02118719,-0.01937061,0.00185418
2019-08-12,10199779.303246,14315110.507657,-0.03544706,-0.03606042,-0.00063611
2019-08-13,10671299.596491,14947717.455365,0.04622848,0.04419155,-0.00194882
2019-08-14,9704443.054391,13675061.915922,-0.09060345,-0.08514046,0.00598930
2019-08-15,9793553.244073,13780543.965794,0.00918241,0.00771346,-0.00145665
2019-08-16,10221469.300238,14392547.361971,0.04369365,0.04441068,0.00068678
2019-08-19,10595668.741761,14914961.994121,0.03660916,0.03629758,-0.00030063
2019-08-20,10346643.942791,14573241.932763,-0.02350251,-0.02291123,0.00060533
2019-08-21,10595734.948162,14930323.436847,0.02407457,0.02450254,0.00041783
2019-08-22,10581077.329530,14905726.893397,-0.00138335,-0.00164742,-0.00026447
2019-08-23,9763667.818896,13739469.881167,-0.07725201,-0.07824221,-0.00107367
2019-08-26,10085957.496659,14215828.388234,0.03300908,0.03467081,0.00160734
2019-08-27,9964320.569745,14081134.715968,-0.01206003,-0.00947491,0.00261326
2019-08-28,10169343.699992,14358655.757212,0.02057573,0.01970871,-0.00084989
2019-08-29,10563477.723992,14899154.853754,0.03875708,0.03764274,-0.00107334
2019-08-30,10547755.229616,14919383.402958,-0.00148838,0.00135770,0.00284627
2019-09-03,10369338.659611,14611850.754803,-0.01691512,-0.02061296,-0.00376856
2019-09-04,10699713.271441,15098870.033202,0.03186072,0.03333043,0.00142332
2019-09-05,11121248.030245,15689476.160089,0.03939683,0.03911592,-0.00027030
2019-09-06,11142770.143920,15732731.912232,0.00193522,0.00275699,0.00081984
2019-09-09,11148389.011307,15725903.004994,0.00050426,-0.00043406,-0.00093829
2019-09-10,11152769.547979,15742878.990306,0.00039293,0.00107949,0.00068606
2019-09-11,11390539.325736,16088048.445912,0.02131935,0.02192543,0.00059326
2019-09-12,11487779.903134,16227320.290405,0.00853696,0.00865685,0.00011887
2019-09-13,11476007.898654,16194545.297377,-0.00102474,-0.00201974,-0.00099652
2019-09-16,11359354.749449,16042030.855662,-0.01016496,-0.00941764,0.00075471
2019-09-17,11445799.232864,16164233.846455,0.00760998,0.00761768,0.00000764
2019-09-18,11463394.233748,16182323.772160,0.00153725,0.00111913,-0.00041756
2019-09-19,11453160.592392,16185041.398922,-0.00089272,0.00016794,0.00106105
2019-09-20,11266615.301455,15951214.447519,-0.01628767,-0.01444710,0.00186929
2019-09-23,11287247.104233,15949625.045412,0.00183123,-0.00009964,-0.00192921
2019-09-24,11004070.647049,15549936.645818,-0.02508818,-0.02505942,0.00002949
2019-09-25,11203176.683419,15843268.318872,0.01809385,0.01886385,0.00075603
2019-09-26,11134678.138675,15730151.509784,-0.00611421,-0.00713974,-0.00103237
2019-09-27,10944753.997489,15479576.509969,-0.01705699,-0.01592960,0.00114630
2019-09-30,11103902.224277,15720167.749845,0.01454105,0.01554249,0.00098660
2019-10-01,10700411.453389,15139816.248410,-0.03633775,-0.03691764,-0.00060194
2019-10-02,10131775.510656,14326045.834149,-0.05314150,-0.05375035,-0.00064322
2019-10-03,10370647.986241,14680250.810748,0.02357657,0.02472455,0.00112091
2019-10-04,10799953.564002,15314920.411455,0.04139622,0.04323289,0.00176211
2019-10-07,10658352.328622,15114937.389011,-0.01311128,-0.01305805,0.00005394
2019-10-08,10159406.101475,14416418.995195,-0.04681270,-0.04621378,0.00062813
2019-10-09,10441091.776722,14821148.019018,0.02772659,0.02807417,0.00033815
2019-10-10,10651740.012022,15109856.918999,0.02017492,0.01947952,-0.00068188
2019-10-11,10982614.012359,15603002.251852,0.03106291,0.03263733,0.00152582
2019-10-14,10949878.612643,15542653.624647,-0.00298066,-0.00386776,-0.00089015
2019-10-15,11264919.747679,15995790.767641,0.02877120,0.02915443,0.00037244
2019-10-16,11209004.054446,15905705.609437,-0.00496370,-0.00563180,-0.00067166
2019-10-17,11297147.998457,16039073.124689,0.00786367,0.00838489,0.00051701
2019-10-18,11155135.460496,15852835.085831,-0.01257065,-0.01161152,0.00097087
2019-10-21,11385946.413074,16182484.361230,0.02069100,0.02079434,0.00010124
2019-10-22,11263034.750918,16012561.118303,-0.01079503,-0.01050044,0.00029776
2019-10-23,11360051.299289,16149993.486839,0.00861371,0.00858278,-0.00003066
2019-10-24,11413157.948379,16242874.309969,0.00467486,0.00575114,0.00107070
2019-10-25,11553172.229151,16439386.748971,0.01226779,0.01209838,-0.00016738
2019-10-28,11751831.381973,16710672.917661,0.01719520,0.01650221,-0.00068151
2019-10-29,11726389.651968,16671684.540593,-0.00216492,-0.00233314,-0.00016861
2019-10-30,11847467.015794,16834818.009221,0.01032520,0.00978506,-0.00053476
2019-10-31,11730394.583953,16684144.057662,-0.00988164,-0.00895014,0.00094036
2019-11-01,12062721.875105,17169789.013661,0.02833044,0.02910817,0.00075602
2019-11-04,12204352.661730,17359662.559649,0.01174120,0.01105858,-0.00067492
2019-11-05,12155064.909751,17300730.358217,-0.00403854,-0.00339478,0.00064616
2019-11-06,12171930.426477,17337337.368697,0.00138753,0.00211592,0.00072712
2019-11-07,12298965.785709,17478165.471261,0.01043675,0.00812282,-0.00229265
2019-11-08,12386353.697089,17610427.938329,0.00710531,0.00756730,0.00045863
2019-11-11,12311778.629835,17512826.689313,-0.00602074,-0.00554224,0.00048129
2019-11-12,12382240.752830,17596260.539081,0.00572315,0.00476416,-0.00095399
2019-11-13,12395397.399448,17635563.968489,0.00106254,0.00223362,0.00116916
2019-11-14,12442474.618412,17682217.298068,0.00379796,0.00264541,-0.00114885
2019-11-15,12718305.853170,18090612.635890,0.02216852,0.02309639,0.00090733
2019-11-18,12739612.920740,18120311.230451,0.00167531,0.00164166,-0.00003359
2019-11-19,12718302.965117,18090879.472648,-0.00167273,-0.00162424,0.00004857
2019-11-20,12581186.405402,17893359.054411,-0.01078104,-0.01091823,-0.00013869
2019-11-21,12520267.813441,17811727.859687,-0.00484204,-0.00456209,0.00028127
2019-11-22,12600746.823753,17929069.436767,0.00642790,0.00658788,0.00015895
2019-11-25,12885364.171296,18330416.901669,0.02258734,0.02238529,-0.00019760
2019-11-26,12960597.600651,18449638.976481,0.00583867,0.00650406,0.00066130
2019-11-27,13141313.199663,18681183.314715,0.01394346,0.01255007,-0.00137517
2019-11-29,12987465.419360,18460416.163729,-0.01170718,-0.01181762,-0.00011175
2019-12-02,12667487.055714,17984797.018150,-0.02463748,-0.02576427,-0.00115592
2019-12-03,12398013.673322,17617587.730190,-0.02127284,-0.02041776,0.00087328
2019-12-04,12633568.861487,17953831.571182,0.01899943,0.01908569,0.00008465
2019-12-05,12701205.771242,18036562.817210,0.00535375,0.00460800,-0.00074205
2019-12-06,13037656.138425,18524862.052700,0.02648964,0.02707274,0.00056789
2019-12-09,12915848.399141,18355036.251111,-0.00934276,-0.00916745,0.00017695
2019-12-10,12876899.681245,18297115.448420,-0.00301558,-0.00315558,-0.00014044
2019-12-11,12974938.201233,18460119.812734,0.00761352,0.00890875,0.00128462
2019-12-12,13314599.660139,18938211.671846,0.02617827,0.02589863,-0.00027254
2019-12-13,13326988.808423,18945111.842123,0.00093049,0.00036435,-0.00056578
2019-12-16,13606776.562119,19343211.121828,0.02099407,0.02101330,0.00001883
2019-12-17,13612271.400513,19362541.834683,0.00040383,0.00099935,0.00059511
2019-12-18,13612259.841174,19340392.921369,-0.00000085,-0.00114391,-0.00114371
2019-12-19,13779217.953362,19602519.625242,0.01226528,0.01355333,0.00127164
2019-12-20,13986771.501943,19894363.290353,0.01506280,0.01488807,-0.00017215
2019-12-23,14024834.280124,19948729.337249,0.00272134,0.00273274,0.00001136
2019-12-24,14021992.200191,19940006.719676,-0.00020265,-0.00043725,-0.00023468
2019-12-26,14234426.289728,20244830.665942,0.01515006,0.01528705,0.00013494
2019-12-27,14231528.032837,20244887.094956,-0.00020361,0.00000279,0.00020642
2019-12-30,13994029.303227,19895429.185275,-0.01668821,-0.01726154,-0.00058323
2019-12-31,14099322.122724,20076344.056653,0.00752412,0.00909329,0.00155623
2020-01-02,14471015.666676,20590008.638090,0.02636251,0.02558556,-0.00075728
2020-01-03,14150955.141184,20158456.039903,-0.02211735,-0.02095932,0.00118352
2020-01-06,14307132.087646,20377290.585468,0.01103650,0.01085572,-0.00017882
2020-01-07,14185738.909538,20208039.728786,-0.00848480,-0.00830586,0.00018046
2020-01-08,14402440.291173,20510002.067902,0.01527600,0.01494268,-0.00032836
2020-01-09,14698111.937197,20921315.129456,0.02052927,0.02005427,-0.00046556
2020-01-10,14568736.469641,20747904.262398,-0.00880218,-0.00828872,0.00051789
2020-01-13,14854929.604767,21180441.325966,0.01964433,0.02084727,0.00117906
2020-01-14,14792644.066555,21088821.283814,-0.00419292,-0.00432569,-0.00013334
2020-01-15,14888458.407282,21207425.546012,0.00647716,0.00562403,-0.00084800
2020-01-16,15258663.325350,21738009.266333,0.02486523,0.02501877,0.00014981
2020-01-17,15410628.462106,21989563.223381,0.00995927,0.01157208,0.00159563
2020-01-21,15312052.319931,21821515.585194,-0.00639663,-0.00764215,-0.00125433
2020-01-22,15321002.968457,21842768.993101,0.00058455,0.00097397,0.00038911
2020-01-23,15363070.587325,21918759.474313,0.00274575,0.00347898,0.00073095
2020-01-24,14939637.844107,21333959.225554,-0.02756173,-0.02668035,0.00090594
2020-01-27,14224275.178648,20327107.231114,-0.04788353,-0.04719480,0.00072311
2020-01-28,14683762.424448,20944663.123734,0.03230303,0.03038090,-0.00186372
2020-01-29,14636704.664869,20893367.616122,-0.00320475,-0.00244910,0.00075779
2020-01-30,14771183.072415,21088889.932739,0.00918775,0.00935810,0.00016879
2020-01-31,13973277.098595,19993996.833064,-0.05401774,-0.05191801,0.00221718
2020-02-03,14275159.462542,20437512.549646,0.02160426,0.02218244,0.00056579
2020-02-04,14932245.349566,21357344.800705,0.04603002,0.04500705,-0.00097843
2020-02-05,15435578.385354,22067772.937346,0.03370779,0.03326388,-0.00042953
2020-02-06,15589792.423129,22289092.221258,0.00999082,0.01002907,0.00003788
2020-02-07,15348822.868269,21934824.641294,-0.01545688,-0.01589421,-0.00044430
2020-02-10,15675987.684695,22419763.646699,0.02131530,0.02210818,0.00077603
2020-02-11,15758274.337321,22533995.487676,0.00524922,0.00509514,-0.00015328
2020-02-12,16058835.469927,22964930.927358,0.01907323,0.01912379,0.00004962
2020-02-13,16008973.188932,22859534.079281,-0.00310497,-0.00458947,-0.00149023
2020-02-14,16086253.165602,22985343.387675,0.00482729,0.00550358,0.00067281
2020-02-18,15950645.259813,22795033.751955,-0.00843005,-0.00827961,0.00015171
2020-02-19,16177674.359227,23115276.989991,0.01423322,0.01404882,-0.00018184
2020-02-20,15983865.257501,22854448.225912,-0.01198003,-0.01128383,0.00070440
2020-02-21,15483571.568960,22133401.233017,-0.03129992,-0.03154953,-0.00025770
2020-02-24,13926900.020928,19901760.302099,-0.10053698,-0.10082684,-0.00032231
2020-02-25,12668666.184280,18057844.733604,-0.09034558,-0.09265088,-0.00253748
2020-02-26,12498154.216562,17869651.495043,-0.01345935,-0.01042169,0.00307437
2020-02-27,10833518.664180,15539211.591744,-0.13319051,-0.13041328,0.00319885
2020-02-28,10635110.076108,15073674.191970,-0.01831433,-0.02995888,-0.01193271
2020-03-02,10994414.071747,15504973.885840,0.03378470,0.02861278,-0.00501546
2020-03-03,11002023.749989,15512575.841207,0.00069214,0.00049029,-0.00020173
2020-03-04,11151419.832841,15723236.911337,0.01357896,0.01358002,0.00000104
2020-03-05,11109216.367400,15663707.441578,-0.00378458,-0.00378608,-0.00000151
2020-03-06,11066355.143231,15603268.252500,-0.00385817,-0.00385855,-0.00000038
2020-03-09,10852616.075669,15301871.272705,-0.01931431,-0.01931627,-0.00000200
2020-03-10,10911219.113696,15384527.458189,0.00539990,0.00540170,0.00000180
2020-03-11,10763467.420634,15176186.922851,-0.01354126,-0.01354221,-0.00000096
2020-03-12,10389682.358631,14649146.853618,-0.03472720,-0.03472810,-0.00000093
2020-03-13,10473020.284115,14766685.789873,0.00802122,0.00802360,0.00000236
2020-03-16,10205775.851289,14389852.206948,-0.02551742,-0.02551917,-0.00000180
2020-03-17,10379644.144199,14635014.573230,0.01703626,0.01703717,0.00000089
2020-03-18,10028876.833063,14140416.087775,-0.03379377,-0.03379556,-0.00000185
2020-03-19,10033052.297092,14146317.091783,0.00041634,0.00041731,0.00000097
2020-03-20,10046658.682686,14165490.411014,0.00135616,0.00135536,-0.00000080
2020-03-23,9992288.787268,14088791.304031,-0.00541174,-0.00541450,-0.00000278
2020-03-24,10473085.982241,14766723.214811,0.04811682,0.04811853,0.00000163
2020-03-25,10473346.737656,14767100.564606,0.00002490,0.00002555,0.00000066
2020-03-26,10592982.982777,14935786.579918,0.01142292,0.01142310,0.00000017
2020-03-27,10474451.249109,14768651.395160,-0.01118965,-0.01119025,-0.00000061
2020-03-30,10550768.710496,14876264.721153,0.00728606,0.00728660,0.00000054
2020-03-31,10419923.703488,14691784.744478,-0.01240147,-0.01240096,0.00000051
2020-04-01,10322965.013335,14555057.773970,-0.00930512,-0.00930636,-0.00000124
2020-04-02,10502410.069065,14808078.614209,0.01738309,0.01738371,0.00000060
2020-04-03,10483358.052107,14781208.565195,-0.00181406,-0.00181455,-0.00000049
2020-04-06,10680121.194566,15058643.190272,0.01876909,0.01876941,0.00000031
2020-04-07,10664496.135621,15036612.411322,-0.00146300,-0.00146300,0.00000000
2020-04-08,10748260.763317,15154736.380205,0.00785453,0.00785576,0.00000122
2020-04-09,10878607.980318,15338518.590206,0.01212728,0.01212705,-0.00000023
2020-04-13,10867768.215779,15323216.003009,-0.00099643,-0.00099766,-0.00000123
2020-04-14,10971403.525985,15469346.412262,0.00953603,0.00953654,0.00000051
2020-04-15,10897125.369783,15364608.493641,-0.00677016,-0.00677068,-0.00000052
2020-04-16,10865833.199969,15320486.704021,-0.00287160,-0.00287165,-0.00000005
2020-04-17,10807433.269695,15238155.619622,-0.00537464,-0.00537392,0.00000072
2020-04-20,10819239.251476,15254796.499535,0.00109239,0.00109205,-0.00000034
2020-04-21,10712517.457129,15104314.284561,-0.00986408,-0.00986458,-0.00000051
2020-04-22,10828041.098947,15267197.879536,0.01078399,0.01078391,-0.00000007
2020-04-23,10851808.177876,15300704.100178,0.00219496,0.00219465,-0.00000030
2020-04-24,10855450.340495,15305840.906190,0.00033563,0.00033572,0.00000010
2020-04-27,10852870.869407,15302208.754899,-0.00023762,-0.00023730,0.00000032
2020-04-28,10824684.446269,15262467.992311,-0.00259714,-0.00259706,0.00000008
2020-04-29,10888106.511838,15351895.614342,0.00585902,0.00585932,0.00000029
2020-04-30,10789397.286856,15212720.412690,-0.00906578,-0.00906567,0.00000012
2020-05-01,10725715.458924,15122917.185456,-0.00590226,-0.00590317,-0.00000091
2020-05-04,10653980.473394,15021762.415768,-0.00668813,-0.00668884,-0.00000071
2020-05-05,10639874.638761,15001867.805679,-0.00132400,-0.00132439,-0.00000039
2020-05-06,10533102.137491,14851318.998560,-0.01003513,-0.01003534,-0.00000021
2020-05-07,10612904.525349,14963834.742982,0.00757634,0.00757614,-0.00000020
2020-05-08,10642968.695806,15006232.855018,0.00283279,0.00283337,0.00000058
2020-05-11,10575758.153752,14911464.961635,-0.00631502,-0.00631524,-0.00000022
2020-05-12,10569849.663499,14903130.741191,-0.00055868,-0.00055891,-0.00000023
2020-05-13,10555161.950459,14882412.000863,-0.00138959,-0.00139023,-0.00000064
2020-05-14,10598886.920433,14944060.063542,0.00414252,0.00414234,-0.00000018
2020-05-15,10594748.221076,14938218.026753,-0.00039048,-0.00039093,-0.00000044
2020-05-18,10671407.718047,15046322.047608,0.00723561,0.00723674,0.00000112
2020-05-19,10655410.157351,15023756.806273,-0.00149911,-0.00149972,-0.00000061
2020-05-20,10726447.560513,15123924.292233,0.00666679,0.00666727,0.00000048
2020-05-21,10646188.288637,15010763.315440,-0.00748237,-0.00748225,0.00000012
2020-05-22,10683981.679419,15064050.332696,0.00354995,0.00354992,-0.00000003
2020-05-26,10712235.947607,15103903.754927,0.00264454,0.00264560,0.00000105
2020-05-27,10807810.973280,15238673.201338,0.00892204,0.00892282,0.00000077
2020-05-28,10808106.727449,15239086.536861,0.00002736,0.00002712,-0.00000024
2020-05-29,10855297.791963,15305624.146402,0.00436627,0.00436625,-0.00000002
2020-06-01,10835041.894047,15277058.019855,-0.00186599,-0.00186638,-0.00000039
2020-06-02,10846426.173470,15293115.994019,0.00105069,0.00105112,0.00000043
2020-06-03,10859709.938311,15311863.459956,0.00122471,0.00122588,0.00000116
2020-06-04,10924243.936187,15369443.784514,0.00594252,0.00376050,-0.00217148
2020-06-05,11761397.368972,16588962.460311,0.07663262,0.07934696,0.00251797
2020-06-08,12188494.110630,17191933.835460,0.03631344,0.03634774,0.00003311
2020-06-09,11928101.181677,16800871.545640,-0.02136383,-0.02274685,-0.00141421
2020-06-10,11704179.810348,16536490.436976,-0.01877259,-0.01573615,0.00308975
2020-06-11,9679703.979800,13673092.466823,-0.17297033,-0.17315633,-0.00022493
2020-06-12,10029014.013063,14280670.621421,0.03608685,0.04443605,0.00802610
