date,adj_close,name,source
2021-12-06,41.6302,QLD,tiingo
2021-12-07,44.1351,QLD,tiingo
2021-12-08,44.5056,QLD,tiingo
2021-12-09,43.1914,QLD,tiingo
2021-12-10,44.1252,QLD,tiingo
2021-12-13,42.8456,QLD,tiingo
2021-12-14,41.9859,QLD,tiingo
2021-12-15,43.8634,QLD,tiingo
2021-12-16,41.6203,QLD,tiingo
2021-12-17,41.1954,QLD,tiingo
2021-12-20,40.3654,QLD,tiingo
2021-12-21,42.1736,QLD,tiingo
2021-12-22,43.2112,QLD,tiingo
2021-12-23,43.8732,QLD,tiingo
2021-12-27,45.2813,QLD,tiingo
2021-12-28,44.9108,QLD,tiingo
2021-12-29,44.8713,QLD,tiingo
2021-12-30,44.56,QLD,tiingo
2021-12-31,43.9819,QLD,tiingo
2022-01-03,44.896,QLD,tiingo
2022-01-04,43.7201,QLD,tiingo
2022-01-05,41.0027,QLD,tiingo
2022-01-06,40.9731,QLD,tiingo
2022-01-07,40.0689,QLD,tiingo
2022-01-10,40.1628,QLD,tiingo
2022-01-11,41.3436,QLD,tiingo
2022-01-12,41.6697,QLD,tiingo
2022-01-13,39.56,QLD,tiingo
2022-01-14,40.059,QLD,tiingo
2022-01-18,38.0926,QLD,tiingo
2022-01-19,37.2132,QLD,tiingo
2022-01-20,36.23,QLD,tiingo
2022-01-21,34.1895,QLD,tiingo
2022-01-24,34.6045,QLD,tiingo
2022-01-25,32.8753,QLD,tiingo
2022-01-26,32.9296,QLD,tiingo
2022-01-27,32.1638,QLD,tiingo
2022-01-28,34.2241,QLD,tiingo
2022-01-31,36.4178,QLD,tiingo
2022-02-01,36.8525,QLD,tiingo
2022-02-02,37.4701,QLD,tiingo
2022-02-03,34.397,QLD,tiingo
2022-02-04,35.2765,QLD,tiingo
2022-02-07,34.7231,QLD,tiingo
2022-02-08,35.5037,QLD,tiingo
2022-02-09,37.0106,QLD,tiingo
2022-02-10,35.3259,QLD,tiingo
2022-02-11,33.0976,QLD,tiingo
2022-02-14,33.1865,QLD,tiingo
2022-02-15,34.812,QLD,tiingo
2022-02-16,34.7774,QLD,tiingo
2022-02-17,32.7122,QLD,tiingo
2022-02-18,31.9563,QLD,tiingo
2022-02-22,31.3091,QLD,tiingo
2022-02-23,29.7182,QLD,tiingo
2022-02-24,31.7093,QLD,tiingo
2022-02-25,32.6875,QLD,tiingo
2022-02-28,32.9395,QLD,tiingo
2022-03-01,31.8575,QLD,tiingo
2022-03-02,32.9049,QLD,tiingo
2022-03-03,31.9662,QLD,tiingo
2022-03-04,31.067,QLD,tiingo
2022-03-07,28.7597,QLD,tiingo
2022-03-08,28.4781,QLD,tiingo
2022-03-09,30.563,QLD,tiingo
2022-03-10,29.8763,QLD,tiingo
2022-03-11,28.6115,QLD,tiingo
2022-03-14,27.5295,QLD,tiingo
2022-03-15,29.2291,QLD,tiingo
2022-03-16,31.4178,QLD,tiingo
2022-03-17,32.149,QLD,tiingo
2022-03-18,33.4879,QLD,tiingo
2022-03-21,33.3002,QLD,tiingo
2022-03-22,34.5946,QLD,tiingo
2022-03-23,33.6016,QLD,tiingo
2022-03-24,35.0986,QLD,tiingo
2022-03-25,35.0492,QLD,tiingo
2022-03-28,36.1312,QLD,tiingo
2022-03-29,37.3466,QLD,tiingo
2022-03-30,36.5512,QLD,tiingo
2022-03-31,35.5334,QLD,tiingo
2022-04-01,35.5087,QLD,tiingo
2022-04-04,36.9365,QLD,tiingo
2022-04-05,35.3209,QLD,tiingo
2022-04-06,33.7448,QLD,tiingo
2022-04-07,33.9277,QLD,tiingo
2022-04-08,32.9642,QLD,tiingo
2022-04-11,31.4128,QLD,tiingo
2022-04-12,31.1658,QLD,tiingo
2022-04-13,32.401,QLD,tiingo
2022-04-14,30.9138,QLD,tiingo
2022-04-18,31.0126,QLD,tiingo
2022-04-19,32.3269,QLD,tiingo
2022-04-20,31.3832,QLD,tiingo
